Address,Avg Price Range,Avg Price USD for histogram,Award Remark,Award text,Country,Cuisine,Currency,Guide Text,Loc,Name,Stars,URL,Avg Price,AvgPriceUSD,AvgPrice USD,Exchange to USD,Lat,Lng,Max Price,MaxPrice USD,Min Price,MinPrice USD
"1680 route de Lourmarin, Cadenet, 84160, France",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Provençal,EUR,"In a lush green park facing the Grand Luberon, sample fine food by a culinary ""queen"", Reine Sammut and her daughter Nadia. The duo specialise in entirely gluten - free recipes, using carefully sourced flour and a menu focused on Mediterranean olive oil.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.7489261,5.3637363&language=en-US",Auberge La Fenière,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/cadenet/restaurant/auberge-la-feniere,93,104,104,1.12,43.7489261,5.3637363,130,146,55,62
"Chemin de Quinson, Moustiers-Sainte-Marie, 04360, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Provençal,EUR,In this fine building owned by Alain Ducasse Mediterranean and vegetable cuisine is served. It is full of the flavours of the market and vegetable plot (don’t miss the adjoining herb garden). A nice selection of Provencal flavours...,"https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.8405800,6.2179000&language=en-US",La Bastide de Moustiers,1,https://guide.michelin.com/en/provence-alpes-cote-dazur/moustiers-sainte-marie/restaurant/la-bastide-de-moustiers,78,87,87,1.12,43.84058,6.2179,90,101,65,73
"Allée centrale de Lan-Kerellec, Trébeurden, 22560, France",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",France,Seafood,EUR,"A magical setting: the ceiling's splendid wooden rafters form an inverted boat hull, while the views reach the Channel and islands. The young chef, who hails from the region, beautifully showcases the produce of Brittany with a wonderfully creative array of dishes that combine surf and turf. The locally sourced ingredients are always impeccably fresh.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=48.7766651,-3.5847022&language=en-US",Manoir de Lan-Kerellec,1,https://guide.michelin.com/en/bretagne/trbeurden/restaurant/manoir-de-lan-kerellec,75,84,84,1.12,48.7766651,-3.5847022,120,134,30,34
"Liebenstein 25, Bad Kötzing, 93444, Germany",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Germany,Creative,EUR,"This little restaurant has been beautifully decorated in high-quality materials with a chic mix of wood, leather and copper. The friendly and professional front-of-house team serve well-balanced and punchy modern cuisine made using prime ingredients.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=49.2157489,12.8293880&language=en-US",Leos by Stephan Brandl,1,https://guide.michelin.com/en/bayern/bad-ktzing/restaurant/leos-by-stephan-brandl,89,100,100,1.12,49.2157489,12.829388,105,118,72,81
"Ernst-Moritz-Arndt-Straße 6, Dierhagen, 18347, Germany",100-200 USD,125,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Germany,Modern cuisine,EUR,"Set on the fourth floor, this elegant modern restaurant boasts a lounge and terrace overlooking the sea. In the kitchen Pierre Nippkow and his small team offer sophisticated modern cuisine with a regional touch. Good wines.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=54.2879337,12.3245779&language=en-US",Ostseelounge,1,https://guide.michelin.com/en/mecklenburg-vorpommern/dierhagen/restaurant/ostseelounge,,128,,1.12,54.2879337,12.3245779,,,114,128
"Am Platzl 2, Kaikenried, 94244, Germany",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Germany,Modern french,EUR,"The exquisite, elegant and hushed interior of the Gourmetstube is matched in sophistication by the cuisine, which takes inspiration from modern culinary trends in the form of a finely balanced menu that makes the most of premium ingredients. Friendly and professional service.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=49.0135100,13.0298839&language=en-US",Oswald's Gourmetstube,1,https://guide.michelin.com/en/bayern/kaikenried/restaurant/oswald-s-gourmetstube,102,114,114,1.12,49.01351,13.0298839,135,151,69,77
"Warburger Straße 28, Paderborn, 33098, Germany",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Germany,Modern french,EUR,"Elmar Simon’s restaurant has forged a reputation for fine classic/modern cuisine including vegetarian options. Front of house, the chef relies on the flair and skill of his wife Laura who takes on the role of maître d’ and sommelier.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=51.7152518,8.7638033&language=en-US",Balthasar,1,https://guide.michelin.com/en/nordrhein-westfalen/paderborn/restaurant/balthasar,107,120,120,1.12,51.7152518,8.7638033,135,151,79,88
"via Capodifiume 4, PAESTUM, 84047, Italy",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Campanian,EUR,"Bucolic landscapes and rural vistas provide the backdrop to this restaurant housed in a medieval mill surrounded by greenery. The decor is rustic yet elegant with antique furnishings contrasting with more modern touches. The cuisine focuses on meat and fish dishes from the Campania region, with an added contemporary twist.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.4469187,15.0429487&language=en-US",Le Trabe,1,https://guide.michelin.com/en/campania/paestum/restaurant/le-trabe,80,90,90,1.12,40.4469187,15.0429487,94,105,65,73
"via Scatilazzi 15, ACQUI TERME, 15011, Italy",0-100 USD,50,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Classic cuisine,EUR,"Housed on the first floor of a 16C palazzo in the historic centre, this restaurant has two different dining rooms. Elegant Piedmontese cuisine is served in the gastronomic Stanza del Sindaco decorated with frescoes. In the next room, La Brasserie serves simpler fare and is also open at lunchtime.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=44.6754481,8.4717918&language=en-US",I Caffi,1,https://guide.michelin.com/en/piemonte/acqui-terme/restaurant/i-caffi,66,74,74,1.12,44.6754481,8.4717918,97,109,35,39
"borgo di Fighine, SAN CASCIANO DEI BAGNI, 53040, Italy",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Contemporary,EUR,"A dirt track leads to this magical setting where a medieval castle offers views of the surrounding hills. Situated in the hamlet surrounding the castle, the restaurant has a beautiful terrace shaded by a wisteria for alfresco dining in fine weather. The cuisine here is the result of a successful partnership between a fine young chef from Campania and the three Michelin-starred Heinz Beck. Two apartments (run by the restaurant) are also available in the Casa Parretti.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=42.8865100,11.9156530&language=en-US",Ristorante Castello di Fighine,1,https://guide.michelin.com/en/toscana/san-casciano-dei-bagni/restaurant/castello-di-fighine,82,92,92,1.12,42.88651,11.915653,95,106,69,77
"via Madonna delle Virtù 13/14, MATERA, 75100, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,This new restaurant has been opened by a chef (still young in age) who has recently returned to his native region. Minimalist furnishings and lighting contrast with the unusual setting – the restaurant occupies a thousand - year - old cave in the centre of the Sasso Barisano district. Creative dishes feature on the menu alongside more regionally influenced options reinterpreted with a contemporary twist.,"https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.6671538,16.6133732&language=en-US",Vitantonio Lombardo,1,https://guide.michelin.com/en/basilicata/matera/restaurant/vitantonio-lombardo,93,104,104,1.12,40.6671538,16.6133732,130,146,55,62
"Strada Statale 106, Isola di Capo Rizzuto, 88841, Italy",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"There’s a new chef at the helm in this restaurant, who, despite his young age, has plenty of experience and a real ability to take guests on a culinary journey as they savour his fish and seafood specialities and traditional dishes full of local flavour. Elegant setting with dry - stone walls and Mediterranean vegetation.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=38.9320587,16.9963315&language=en-US",Pietramare Natural Food,1,https://guide.michelin.com/en/calabria/isola-di-capo-rizzuto/restaurant/pietramare-natural-food,88,99,99,1.12,38.9320587,16.9963315,115,129,60,67
"corso Zanardelli 196, GARDONE RIVIERA, 25083, Italy",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"The chef at this restaurant is definitely one of the stars of Italian cuisine in his category. His menu offers exciting dishes featuring fish from the lake and produce from Brescia, demonstrating creativity combined with market availability. Dining at a table on the lakeside (with mooring available) is a real treat!","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.6228053,10.5705474&language=en-US",Lido 84,1,https://guide.michelin.com/en/lombardia/gardone-riviera/restaurant/lido-84,82,92,92,1.12,45.6228053,10.5705474,100,112,64,72
"contrada Dattilo, Strongoli, 88816, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"Although this agriturismo nestled in the countryside made its name through its organic wine and olive oil, for the past few years it has also been turning its attention to its restaurant which serves top - quality, modern and creative cuisine and where the friendly and hospitable Ceraudo family offers a warm welcome to all its guests. The guestrooms are simple and decorated in an attractive, rustic style, but the real surprise is the swimming pool shaded by a 1 000 - year - old olive tree.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=39.2678209,17.0817921&language=en-US",Dattilo,1,https://guide.michelin.com/en/calabria/strongoli/restaurant/dattilo,98,110,110,1.12,39.2678209,17.0817921,130,146,65,73
"via Borghetto 1, località Spicchio, Lamporecchio, 51035, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"Igles Corelli has moved to Rome and left his experienced sous chef at the helm at this restaurant, where the cuisine continues to combine tastes and flavours from all over Italy, while also introducing the occasional international touch. The first floor of this splendid 17C villa is home to four suites, all of which are spacious, charming and decorated in vintage style.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.8216226,10.9055307&language=en-US",Atman a Villa Rospigliosi,1,https://guide.michelin.com/en/toscana/lamporecchio/restaurant/atman-a-villa-rospigliosi,101,113,113,1.12,43.8216226,10.9055307,130,146,72,81
"piazza Santa Elisabetta 3, Firenze, 50122, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"Thought to date back to Byzantine times, the Torre della Pagliazza has had many uses over the centuries, including housing a women’s prison in the 12C. Today it is home to one of the city’s most famous gourmet restaurants, where the chef from Campania creates fresh, Mediterranean cuisine which is elaborate and imaginative in style.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=43.7717300,11.2560000&language=en-US",Santa Elisabetta,1,https://guide.michelin.com/en/toscana/firenze/restaurant/santa-elisabetta,103,115,115,1.12,43.77173,11.256,134,150,72,81
"via Scipione Petrarolo 7, OSTUNI, 72017, Italy",0-100 USD,75,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"Whether you come here to enjoy a romantic summer dinner among the citrus trees in the small inner courtyard or in the white dining room crowned with a vaulted ceiling, you’ll be charmed by this restaurant. The cuisine is prepared using top - quality produce from the region, with many ingredients showcasing the best of Puglia and the chef’s creative signature evident in the dishes.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=40.7344962,17.5791501&language=en-US",Cielo,1,https://guide.michelin.com/en/puglia/ostuni/restaurant/cielo,88,99,99,1.12,40.7344962,17.5791501,100,112,75,84
"via Lario 10, DESENZANO DEL GARDA, 25015, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"This restaurant has been run by the same management for the past 30 years. It stands in a panoramic location overlooking the lake and specialises in top quality fresh fish and seafood. For a truly romantic dinner, book one of the tables on the quayside.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.4656359,10.5506831&language=en-US",Esplanade,1,https://guide.michelin.com/en/lombardia/desenzano-del-garda/restaurant/esplanade,103,115,115,1.12,45.4656359,10.5506831,130,146,76,85
"via Brughiera 49, VILLA D'ALMÈ, 24018, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"This old osteria has been transformed into a romantic restaurant with nostalgic parquet flooring, old rugs and an elegant atmosphere. The cuisine is worthy of its surroundings: creative, imaginative and full of surprises, from the cured meats to the more elaborate high - quality dishes.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=45.7393224,9.6265080&language=en-US",Osteria della Brughiera,1,https://guide.michelin.com/en/lombardia/villa-d-alm/restaurant/osteria-della-brughiera,93,104,104,1.12,45.7393224,9.626508,105,118,80,90
"via Muratori 2, CAVALESE, 38033, Italy",100-200 USD,100,Very comfortable restaurant; one of our most delightful places.,"One MICHELIN Star: High quality cooking, worth a stop!",Italy,Creative,EUR,"Housed in a 17C mill, this restaurant is decorated with a profusion of wood among the old millstones. The skilful, creative cuisine focuses on produce from the surrounding woodland. Traditionalists will enjoy the first - floor wine bar, which offers a limited choice of dishes and local hams. Good wines available by the glass.","https://www.google.com/maps/embed/v1/place?key=AIzaSyDvEyVCVpGtn81z5NrMKgdehPsrO9sJiMw&q=46.2920190,11.4594756&language=en-US",El Molin,1,https://guide.michelin.com/en/trentino-alto-adige/cavalese/restaurant/el-molin,110,123,123,1.12,46.292019,11.4594756,130,146,90,101
